registration_year,state,vehicle_make_&_model,vehicle_count
2024,NM,MINI HARDTOP,17
2024,NM,MITSUBISHI OUTLANDER,19
2024,NM,NISSAN ARIYA,18
2024,NM,NISSAN LEAF,63
2024,NM,POLARIS GEM,1
2024,NM,POLESTAR PS1,1
2024,NM,POLESTAR PS2,8
2024,NM,PORSCHE CAYENNE,7
2024,NM,PORSCHE TAYCAN,8
2024,NM,RIVIAN R1S,44
2024,NM,RIVIAN R1T,28
2024,NM,SMART FORTWO ELECTRIC DRIVE,1
2024,NM,SUBARU CROSSTREK,4
2024,NM,SUBARU SOLTERRA,18
2024,NM,TESLA CYBERTRUCK,25
2024,NM,TESLA MODEL 3,172
2024,NM,TESLA MODEL S,69
2024,NM,TESLA MODEL X,50
2024,NM,TESLA MODEL Y,244
2024,NM,TIANJIN QINGYUAN ELECTRIC VEHICLE CO MILES ZX40ST,6
2024,NM,TOYOTA BZ4X,13
2024,NM,TOYOTA PRIUS,3
2024,NM,TOYOTA PRIUS PLUG-IN,7
2024,NM,TOYOTA PRIUS PRIME,35
2024,NM,TOYOTA RAV4 PRIME,79
2024,NM,VOLKSWAGEN E-GOLF,5
2024,NM,VOLKSWAGEN ID.4,50
2024,NM,VOLVO C40,5
2024,NM,VOLVO S60,9
2024,NM,VOLVO S90,1
2024,NM,VOLVO V60,6
2024,NM,VOLVO XC40,23
2024,NM,VOLVO XC60,43
2024,NM,VOLVO XC90,27
2024,NY,ACURA ZDX,178
2024,NY,ALFA ROMEO TONALE,449
2024,NY,AUDI A3,80
2024,NY,AUDI A7 E,19
2024,NY,AUDI A8 E,2
2024,NY,AUDI A8 L E,2
2024,NY,AUDI E-TRON,270
2024,NY,AUDI E-TRON GT,145
2024,NY,AUDI E-TRON SPORTBACK,88
2024,NY,AUDI Q4,302
2024,NY,AUDI Q5,46
2024,NY,AUDI Q5 E,541
2024,NY,AUDI Q8,274
2024,NY,AUDI RS E-TRON GT,40
2024,NY,AUDI SQ8,12
2024,NY,AZURE DYNAMICS TRANSIT CONNECT ELECTRIC,2
2024,NY,BENTLEY BENTAYGA,11
2024,NY,BENTLEY FLYING SPUR,12
2024,NY,BLUE BIRD BB CONVENTIONAL,7
2024,NY,BMW 330E,340
2024,NY,BMW 530E,410
2024,NY,BMW 740E,18
2024,NY,BMW 745E,17
2024,NY,BMW 745LE,9
2024,NY,BMW 750E,14
2024,NY,BMW I3,281
2024,NY,BMW I4,801
2024,NY,BMW I5,269
2024,NY,BMW I7,168
2024,NY,BMW I8,105
2024,NY,BMW IX,831
2024,NY,BMW X3,164
2024,NY,BMW X5,1048
2024,NY,BMW XM,122
2024,NY,BRIGHTDROP ZEVO,4
2024,NY,BYD ELECTRIC TRUCK,1
2024,NY,CADILLAC CT6,6
2024,NY,CADILLAC ELR,30
2024,NY,CADILLAC LYRIQ,1149
2024,NY,CHEVROLET BLAZER EV,669
2024,NY,CHEVROLET BOLT EUV,977
2024,NY,CHEVROLET BOLT EV,1264
2024,NY,CHEVROLET BOLT INCOMPLETE,3
2024,NY,CHEVROLET EQUINOX EV,412
2024,NY,CHEVROLET SILVERADO EV,69
2024,NY,CHEVROLET SPARK,23
2024,NY,CHEVROLET VOLT,1147
2024,NY,CHRYSLER PACIFICA,1472
2024,NY,CRANE CARRIER COMPANY (CCC) LET2,1
2024,NY,DODGE HORNET,1045
2024,NY,FERRARI 296 GTB,4
2024,NY,FERRARI 296 GTS,5
2024,NY,FERRARI SF90 STRADALE,1
2024,NY,FIAT 500,41
2024,NY,FIAT 500E,18
2024,NY,FISKER KARMA,11
2024,NY,FISKER OCEAN,151
2024,NY,FORD C-MAX,366
2024,NY,FORD ESCAPE,525
2024,NY,FORD F-150,1188
2024,NY,FORD FOCUS,35
2024,NY,FORD FUSION,894
2024,NY,FORD MUSTANG MACH-E,2126
2024,NY,FORD TRANSIT,273
2024,NY,FREIGHTLINER B2 106 ELECTRIC CONVENTIONAL CHASSIS,4
2024,NY,FREIGHTLINER ECASCADIA 116ΓÇ¥ DAY CAB,2
2024,NY,FREIGHTLINER MT-50E ELECTRIC FRONT ENGINE VAN CHASSIS,1
2024,NY,GEM GEM,112
2024,NY,GENESIS G80,30
2024,NY,GENESIS GV60,176
2024,NY,GENESIS GV70,166
2024,NY,GMC HUMMER EV PICKUP,130
2024,NY,GMC HUMMER EV SUV,258
2024,NY,GMC SIERRA EV,7
2024,NY,HONDA ACCORD,15
2024,NY,HONDA CLARITY,655
2024,NY,HONDA PROLOGUE,855
2024,NY,HONOR LSV G1,1
2024,NY,HYUNDAI IONIQ,850
2024,NY,HYUNDAI IONIQ 5,1601
2024,NY,HYUNDAI IONIQ 5 N,8
2024,NY,HYUNDAI IONIQ 6,460
2024,NY,HYUNDAI KONA,172
2024,NY,HYUNDAI KONA ELECTRIC,715
2024,NY,HYUNDAI SANTA FE,555
2024,NY,HYUNDAI SONATA,54
2024,NY,HYUNDAI TUCSON,671
2024,NY,IC BUS PB10E,8
2024,NY,INTERNATIONAL MV60E,5
2024,NY,JAGUAR I-PACE,65
2024,NY,JEEP GRAND CHEROKEE,3273
2024,NY,JEEP WRANGLER,4650
2024,NY,KARMA REVERO,8
2024,NY,KIA EV6,1007
2024,NY,KIA EV9,499
2024,NY,KIA NIRO,1184
2024,NY,KIA OPTIMA,40
2024,NY,KIA SORENTO,317
2024,NY,KIA SOUL,13
2024,NY,KIA SOUL EV,39
2024,NY,KIA SPORTAGE,1982
2024,NY,LAMBORGHINI REVUELTO,9
2024,NY,LAND ROVER RANGE ROVER,108
2024,NY,LAND ROVER RANGE ROVER SPORT,68
2024,NY,LEXUS NX,406
2024,NY,LEXUS RX,145
2024,NY,LEXUS RZ,567
2024,NY,LEXUS TX,19
2024,NY,LINCOLN AVIATOR,165
2024,NY,LINCOLN CORSAIR,193
2024,NY,LION LION6,1
2024,NY,LION LION8,2
2024,NY,LION LIONC (V1),1
2024,NY,LUCID AIR,327
2024,NY,MACK LR,3
2024,NY,MAZDA CX-70,115
2024,NY,MAZDA CX-90,1346
2024,NY,MAZDA MX-30,3
2024,NY,MCLAREN P1,3
2024,NY,MERCEDES-BENZ B-CLASS,6
2024,NY,MERCEDES-BENZ C-CLASS,2
2024,NY,MERCEDES-BENZ EQB-CLASS,323
2024,NY,MERCEDES-BENZ EQE-CLASS SEDAN,185
2024,NY,MERCEDES-BENZ EQE-CLASS SUV,534
2024,NY,MERCEDES-BENZ EQS-CLASS SEDAN,317
2024,NY,MERCEDES-BENZ EQS-CLASS SUV,391
2024,NY,MERCEDES-BENZ ESPRINTER,8
2024,NY,MERCEDES-BENZ GLC-CLASS,88
2024,NY,MERCEDES-BENZ GLE-CLASS,329
2024,NY,MERCEDES-BENZ S-CLASS,139
2024,NY,MINI COUNTRYMAN,75
2024,NY,MINI HARDTOP,250
2024,NY,MITSUBISHI I-MIEV,13
2024,NY,MITSUBISHI OUTLANDER,609
2024,NY,NEW FLYER XCELSIOR,10
2024,NY,NISSAN ARIYA,759
2024,NY,NISSAN LEAF,984
2024,NY,NOVABUS LFS,1
2024,NY,ORANGE EV LLC E-TRIEVER,2
2024,NY,ORANGE EV LLC T-SERIES PURE ELECTRIC TERMINAL TRUCK,11
2024,NY,PETERBILT 375,5
2024,NY,POLARIS ASPHALT,2
2024,NY,POLARIS GEM,29
2024,NY,POLESTAR PS1,1
2024,NY,POLESTAR PS2,559
2024,NY,PORSCHE 918,4
2024,NY,PORSCHE CAYENNE,370
2024,NY,PORSCHE PANAMERA,118
2024,NY,PORSCHE TAYCAN,511
2024,NY,PROTERRA TRANSIT BUS,8
2024,NY,RAM PROMASTER 3500,1
2024,NY,RIVIAN EDV,30
2024,NY,RIVIAN R1S,872
2024,NY,RIVIAN R1T,517
2024,NY,ROLLS-ROYCE SPECTRE,14
2024,NY,SMART EQ FORTWO,36
2024,NY,SMART FORTWO,14
2024,NY,SMART FORTWO ELECTRIC DRIVE,22
2024,NY,SUBARU CROSSTREK,411
2024,NY,SUBARU SOLTERRA,767
2024,NY,TESLA CYBERTRUCK,778
2024,NY,TESLA MODEL 3,5099
2024,NY,TESLA MODEL S,1882
2024,NY,TESLA MODEL X,2023
2024,NY,TESLA MODEL Y,5832
2024,NY,TESLA ROADSTER,10
2024,NY,TH!NK CITY,2
2024,NY,TOYOTA BZ4X,1227
2024,NY,TOYOTA PRIUS PLUG-IN,705
2024,NY,TOYOTA PRIUS PRIME,3670
2024,NY,TOYOTA RAV4,3
2024,NY,TOYOTA RAV4 PRIME,4285
2024,NY,VINFAST VF 8,20
2024,NY,VOLKSWAGEN E-GOLF,79
2024,NY,VOLKSWAGEN ID.4,1176
2024,NY,VOLVO C40,231
2024,NY,VOLVO EX40,4
2024,NY,VOLVO S60,321
2024,NY,VOLVO S90,34
2024,NY,VOLVO TRUCK VNR,4
2024,NY,VOLVO V60,85
2024,NY,VOLVO XC40,343
2024,NY,VOLVO XC60,1171
2024,NY,VOLVO XC90,1297
2024,NY,WORKHORSE E-GEN PLUG IN HYBRID,1
2024,NY,XOS SA,1
2024,TN,ALFA ROMEO TONALE,6
2024,TN,AUDI A3,17
2024,TN,AUDI A7,6
2024,TN,AUDI E-TRON,30
2024,TN,AUDI E-TRON GT,18
2024,TN,AUDI E-TRON SPORTBACK,15
2024,TN,AUDI Q4,18
2024,TN,AUDI Q5,11
2024,TN,AUDI Q5 E,16
2024,TN,AUDI Q8,9
2024,TN,AUDI RS E-TRON GT,10
2024,TN,AZURE DYNAMICS TRANSIT CONNECT ELECTRIC,1
2024,TN,BENTLEY BENTAYGA,2
2024,TN,BENTLEY FLYING SPUR,1
2024,TN,BLUE BIRD ALL AMERICAN / ALL CANADA,2
2024,TN,BMW 330E,22
2024,TN,BMW 530E,29
2024,TN,BMW 740E,9
2024,TN,BMW 745E,3
2024,TN,BMW 745LE,1
2024,TN,BMW 750E,1
2024,TN,BMW I3,46
2024,TN,BMW I4,24
2024,TN,BMW I5,9
2024,TN,BMW I7,7
2024,TN,BMW I8,20
2024,TN,BMW IX,23
2024,TN,BMW X3,20
2024,TN,BMW X5,50
2024,TN,BYD BYD ELECTRIC TRUCK,1
2024,TN,BYD ELECTRIC TRUCK TRACTOR,1
2024,TN,CADILLAC CT6,2
2024,TN,CADILLAC ELR,23
2024,TN,CADILLAC LYRIQ,23
2024,TN,CHEVROLET BLAZER EV,6
2024,TN,CHEVROLET BOLT EUV,55
2024,TN,CHEVROLET BOLT EV,76
2024,TN,CHEVROLET BOLT INCOMPLETE,1
2024,TN,CHEVROLET SILVERADO EV,2
2024,TN,CHEVROLET SPARK,12
2024,TN,CHEVROLET VOLT,83
2024,TN,CHRYSLER PACIFICA,64
2024,TN,DODGE HORNET,3
2024,TN,FERRARI SF90 STRADALE,1
2024,TN,FIAT 500,20
2024,TN,FISKER KARMA,9
2024,TN,FISKER OCEAN,10
2024,TN,FORD C-MAX,56
2024,TN,FORD ESCAPE,44
2024,TN,FORD F-150,62
2024,TN,FORD FOCUS,10
2024,TN,FORD FUSION,73
2024,TN,FORD MUSTANG MACH-E,65
2024,TN,FORD TRANSIT,16
2024,TN,GENESIS G80,1
2024,TN,GENESIS GV60,3
2024,TN,GENESIS GV70,2
2024,TN,GILLIG LOW FLOOR BUS,2
2024,TN,GMC HUMMER EV PICKUP,19
2024,TN,GMC HUMMER EV SUV,20
2024,TN,HONDA ACCORD,3
2024,TN,HONDA CLARITY,39
2024,TN,HYUNDAI IONIQ,19
2024,TN,HYUNDAI IONIQ 5,43
2024,TN,HYUNDAI IONIQ 6,25
2024,TN,HYUNDAI KONA,11
2024,TN,HYUNDAI KONA ELECTRIC,23
2024,TN,HYUNDAI SANTA FE,7
2024,TN,HYUNDAI SONATA,12
2024,TN,HYUNDAI TUCSON,8
2024,TN,IC BUS PB10E,6
2024,TN,JAGUAR I-PACE,17
2024,TN,JEEP GRAND CHEROKEE,42
2024,TN,JEEP WRANGLER,71
2024,TN,KARMA REVERO,6
2024,TN,KIA EV6,51
2024,TN,KIA EV9,13
2024,TN,KIA NIRO,45
2024,TN,KIA OPTIMA,7
2024,TN,KIA SORENTO,27
2024,TN,KIA SOUL,6
2024,TN,KIA SOUL EV,6
2024,TN,KIA SPORTAGE,22
2024,TN,LAND ROVER RANGE ROVER,6
2024,TN,LAND ROVER RANGE ROVER SPORT,8
2024,TN,LEXUS NX,16
2024,TN,LEXUS RZ 450E,12
2024,TN,LINCOLN AVIATOR,32
2024,TN,LINCOLN CORSAIR,28
2024,TN,LION LION6,1
2024,TN,LUCID AIR,17
2024,TN,MAZDA CX-90,25
2024,TN,MAZDA MX-30,1
2024,TN,MCLAREN P1,1
2024,TN,MERCEDES-BENZ B-CLASS,5
2024,TN,MERCEDES-BENZ C-CLASS,6
2024,TN,MERCEDES-BENZ EQB-CLASS,16
2024,TN,MERCEDES-BENZ EQE-CLASS SEDAN,13
2024,TN,MERCEDES-BENZ EQE-CLASS SUV,11
2024,TN,MERCEDES-BENZ EQS-CLASS SEDAN,27
2024,TN,MERCEDES-BENZ EQS-CLASS SUV,18
2024,TN,MERCEDES-BENZ GLC-CLASS,14
2024,TN,MERCEDES-BENZ GLE-CLASS,18
2024,TN,MERCEDES-BENZ S-CLASS,7
2024,TN,MINI COUNTRYMAN,15
2024,TN,MINI HARDTOP,13
2024,TN,MITSUBISHI I-MIEV,9
2024,TN,MITSUBISHI OUTLANDER,36
2024,TN,NISSAN ARIYA,30
2024,TN,NISSAN LEAF,67
2024,TN,ORANGE EV LLC T-SERIES PURE ELECTRIC TERMINAL TRUCK,1
2024,TN,POLARIS GEM,1
2024,TN,POLESTAR PS1,1
2024,TN,POLESTAR PS2,14
2024,TN,PORSCHE 918,2
2024,TN,PORSCHE CAYENNE,27
2024,TN,PORSCHE PANAMERA,18
2024,TN,PORSCHE TAYCAN,24
2024,TN,RIVIAN EDV,2
2024,TN,RIVIAN R1S,35
2024,TN,RIVIAN R1T,43
2024,TN,SMART EQ FORTWO,9
2024,TN,SMART FORTWO,8
2024,TN,SMART FORTWO ELECTRIC DRIVE,8
2024,TN,SUBARU CROSSTREK,8
2024,TN,SUBARU SOLTERRA,17
2024,TN,TESLA MODEL 3,90
2024,TN,TESLA MODEL S,72
2024,TN,TESLA MODEL X,63
2024,TN,TESLA MODEL Y,79
2024,TN,TESLA ROADSTER,3
2024,TN,TH!NK CITY,1
2024,TN,TOYOTA BZ4X,19
2024,TN,TOYOTA PRIUS,13
2024,TN,TOYOTA PRIUS PLUG-IN,45
2024,TN,TOYOTA PRIUS PRIME,68
2024,TN,TOYOTA RAV4,3
2024,TN,TOYOTA RAV4 PRIME,52
2024,TN,VOLKSWAGEN E-GOLF,14
2024,TN,VOLKSWAGEN ID.4,48
2024,TN,VOLVO C40,12
2024,TN,VOLVO S60,13
2024,TN,VOLVO S90,7
2024,TN,VOLVO V60,7
2024,TN,VOLVO XC40,19
2024,TN,VOLVO XC60,36
2024,TN,VOLVO XC90,44
2024,TN,XOS SV05,1
2024,TX,TESLA MODEL 3,6188
2024,TX,TESLA MODEL Y,5508
2024,VA,AUDI Q4,1
2024,VA,AUDI Q8,1
2024,VA,BMW 330E,1
2024,VA,BMW I4,2
2024,VA,BMW X3,1
2024,VA,BMW X5,3
2024,VA,CADILLAC ELR,1
2024,VA,CHEVROLET BOLT EUV,2
2024,VA,CHRYSLER PACIFICA,1
2024,VA,FORD F-150,1
2024,VA,FORD MUSTANG MACH-E,1
2024,VA,GEM GEM,3
2024,VA,HONDA CLARITY,1
2024,VA,HYUNDAI IONIQ 5,1
2024,VA,HYUNDAI KONA,1
2024,VA,HYUNDAI TUCSON,1
2024,VA,JAGUAR I-PACE,1
2024,VA,JEEP GRAND CHEROKEE,3
2024,VA,JEEP WRANGLER,2
2024,VA,KIA SORENTO,1
2024,VA,LINCOLN AVIATOR,1
2024,VA,MERCEDES-BENZ EQB-CLASS,1
2024,VA,MINI HARDTOP,2
2024,VA,NISSAN ARIYA,1
2024,VA,NISSAN LEAF,3
2024,VA,RIVIAN R1S,1
2024,VA,RIVIAN R1T,1
2024,VA,TESLA MODEL 3,10
2024,VA,TESLA MODEL S,3
2024,VA,TESLA MODEL X,3
2024,VA,TESLA MODEL Y,8
2024,VA,TIANJIN QINGYUAN ELECTRIC VEHICLE CO MILES ZX40ST,2
2024,VA,TOYOTA PRIUS PRIME,3
2024,VA,TOYOTA RAV4 PRIME,1
2024,VA,VOLVO XC40,2
2024,VA,VOLVO XC90,1
2024,VT,ALFA ROMEO TONALE,3
2024,VT,AUDI A3,20
2024,VT,AUDI A7,1
2024,VT,AUDI E-TRON,41
2024,VT,AUDI E-TRON GT,5
2024,VT,AUDI E-TRON SPORTBACK,10
2024,VT,AUDI Q4,26
2024,VT,AUDI Q5,6
2024,VT,AUDI Q5 E,39
2024,VT,AUDI Q8,13
2024,VT,AUDI RS E-TRON GT,1
2024,VT,BLUE BIRD BB CONVENTIONAL,1
2024,VT,BMW 330E,13
2024,VT,BMW 530E,21
2024,VT,BMW 740E,1
2024,VT,BMW I3,34
2024,VT,BMW I4,18
2024,VT,BMW I5,2
2024,VT,BMW I7,1
2024,VT,BMW I8,2
2024,VT,BMW IX,19
2024,VT,BMW X3,18
2024,VT,BMW X5,54
2024,VT,CADILLAC ELR,2
2024,VT,CADILLAC LYRIQ,10
2024,VT,CHEVROLET BLAZER EV,3
2024,VT,CHEVROLET BOLT EUV,119
2024,VT,CHEVROLET BOLT EV,200
2024,VT,CHEVROLET SPARK,7
2024,VT,CHEVROLET VOLT,100
2024,VT,CHRYSLER PACIFICA,59
2024,VT,CRANE CARRIER COMPANY (CCC) LET2,1
2024,VT,DODGE HORNET,18
2024,VT,FIAT 500,5
2024,VT,FISKER KARMA,1
2024,VT,FISKER OCEAN,5
2024,VT,FORD C-MAX,84
2024,VT,FORD ESCAPE,46
2024,VT,FORD F-150,120
2024,VT,FORD FOCUS,10
2024,VT,FORD FUSION,69
2024,VT,FORD MUSTANG MACH-E,106
2024,VT,FORD TRANSIT,15
2024,VT,FREIGHTLINER B2 106 ELECTRIC CONVENTIONAL CHASSIS,2
2024,VT,GEM GEM,25
2024,VT,GENESIS GV60,1
2024,VT,GENESIS GV70,1
2024,VT,GILLIG LOW FLOOR BUS,2
2024,VT,GMC HUMMER EV PICKUP,2
2024,VT,GMC HUMMER EV SUV,3
2024,VT,HONDA ACCORD,2
2024,VT,HONDA CLARITY,52
2024,VT,HYUNDAI IONIQ,57
2024,VT,HYUNDAI IONIQ 5,90
2024,VT,HYUNDAI IONIQ 6,16
2024,VT,HYUNDAI KONA,58
2024,VT,HYUNDAI KONA ELECTRIC,69
2024,VT,HYUNDAI SANTA FE,40
2024,VT,HYUNDAI SONATA,8
2024,VT,HYUNDAI TUCSON,45
2024,VT,INTERNATIONAL MV60E,1
2024,VT,JAGUAR I-PACE,8
2024,VT,JEEP GRAND CHEROKEE,86
2024,VT,JEEP WRANGLER,176
2024,VT,KIA EV6,53
2024,VT,KIA EV9,6
2024,VT,KIA NIRO,83
2024,VT,KIA OPTIMA,2
2024,VT,KIA SORENTO,30
2024,VT,KIA SOUL,2
2024,VT,KIA SOUL EV,6
2024,VT,KIA SPORTAGE,31
2024,VT,LAND ROVER RANGE ROVER,4
2024,VT,LAND ROVER RANGE ROVER SPORT,1
2024,VT,LEXUS NX,4
2024,VT,LINCOLN AVIATOR,2
2024,VT,LINCOLN CORSAIR,4
2024,VT,LION LION6,1
2024,VT,LUCID AIR,4
